identifier,identifier_type_genome1,identifier_type_genome2,record_id_genome1,record_id_genome2,supporting_types_genome1,supporting_types_genome2,start_genome1,start_genome2,end_genome1,end_genome2,strand_genome1,strand_genome2,start_difference_bp,position_match_within_threshold,status
glycosyltransferase family 39 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,126472,,128158,,1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 39 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,594747,,596508,,1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 39 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,958516,,960193,,1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 39 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2445113,,2446793,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 39 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3094135,,3095845,,1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 39 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3510351,,3513051,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 4 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,430700,,431885,,1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 4 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2390154,,2391423,,1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 4 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2699626,,2700964,,1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 4 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3183226,,3184381,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
glycosyltransferase family 9 protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4158093,,4159053,,1,,,False,unique_to_genome1_or_no_match_within_500bp
gmd,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2360506,,2361595,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
gmk,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1243930,,1244512,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
gpmI,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1700505,,1702104,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
groES,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1948800,,1949112,,1,,,False,unique_to_genome1_or_no_match_within_500bp
guaA,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3049744,,3051352,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
gyrB,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,102580,,104518,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
heavy metal translocating P-type ATPase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2005777,,2008048,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
heavy metal translocating P-type ATPase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2514015,,2516412,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
heavy metal-responsive transcriptional regulator,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1185734,,1186319,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
helix-hairpin-helix domain-containing protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,820566,,822399,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
helix-turn-helix domain-containing protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,101874,,102147,,1,,,False,unique_to_genome1_or_no_match_within_500bp
helix-turn-helix domain-containing protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,102411,,102579,,1,,,False,unique_to_genome1_or_no_match_within_500bp
helix-turn-helix domain-containing protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2657285,,2658317,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
helix-turn-helix domain-containing protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3741239,,3742394,,1,,,False,unique_to_genome1_or_no_match_within_500bp
heme A synthase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4219579,,4220545,,1,,,False,unique_to_genome1_or_no_match_within_500bp
heme o synthase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4220612,,4221611,,1,,,False,unique_to_genome1_or_no_match_within_500bp
heme oxygenase (biliverdin-producing),standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,721517,,722282,,1,,,False,unique_to_genome1_or_no_match_within_500bp
heme-copper oxidase subunit III,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,986249,,986777,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hisB,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1081205,,1081823,,1,,,False,unique_to_genome1_or_no_match_within_500bp
histidinol-phosphate transaminase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,575323,,576484,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
homoserine dehydrogenase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,299523,,300816,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hpsE,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3428308,,3430291,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hpsN,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1627301,,1628315,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hrcA,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,604941,,606072,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hslO,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2721666,,2722569,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hydrogenase maturation nickel metallochaperone HypA,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4182868,,4183210,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypF,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4176601,,4179925,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,182506,,182842,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,246836,,246989,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,290581,,291103,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,332975,,333305,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,367588,,368038,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,396692,,398399,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,764797,,765952,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1052834,,1054814,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1126020,,1127427,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1154026,,1154719,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1184977,,1185652,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1301468,,1301849,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1352485,,1352608,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1368589,,1373701,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1450354,,1451191,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1696455,,1696953,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1739934,,1740321,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1883410,,1884370,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1916078,,1916645,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2145766,,2146267,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2251138,,2251759,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2418780,,2419464,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2584068,,2585424,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2630629,,2631727,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2637472,,2638393,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2669137,,2669365,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2678594,,2679506,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2702081,,2702243,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2840763,,2842416,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2902721,,2904533,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3048080,,3048416,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3104754,,3105651,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3255535,,3256387,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3301017,,3301458,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3355359,,3355878,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3484624,,3484765,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3631905,,3632433,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3724158,,3725013,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3878903,,3879674,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3882657,,3883335,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3958794,,3959373,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4033279,,4034677,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4043158,,4043542,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4088825,,4089200,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4190070,,4190499,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4290811,,4292659,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4292655,,4293417,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4326084,,4327185,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4362196,,4364245,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4367877,,4368258,,1,,,False,unique_to_genome1_or_no_match_within_500bp
hypothetical protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4368666,,4369236,,1,,,False,unique_to_genome1_or_no_match_within_500bp
ilvD,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2986643,,2988329,,1,,,False,unique_to_genome1_or_no_match_within_500bp
infB,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1761976,,1765132,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
inorganic diphosphatase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3215339,,3215849,,1,,,False,unique_to_genome1_or_no_match_within_500bp
inositol monophosphatase family protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3370600,,3371461,,1,,,False,unique_to_genome1_or_no_match_within_500bp
iron uptake porin,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,80810,,82478,,1,,,False,unique_to_genome1_or_no_match_within_500bp
iron uptake porin,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1071286,,1072915,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
iron uptake porin,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1437751,,1439506,,1,,,False,unique_to_genome1_or_no_match_within_500bp
iron uptake porin,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1994838,,1996425,,1,,,False,unique_to_genome1_or_no_match_within_500bp
iron uptake porin,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3758807,,3760520,,1,,,False,unique_to_genome1_or_no_match_within_500bp
isoaspartyl peptidase/L-asparaginase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1606383,,1607358,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
isochorismatase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1671696,,1672785,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
ispE,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3351489,,3352461,,1,,,False,unique_to_genome1_or_no_match_within_500bp
kdpA,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3536024,,3537665,,1,,,False,unique_to_genome1_or_no_match_within_500bp
late competence development ComFB family protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1687978,,1688533,,1,,,False,unique_to_genome1_or_no_match_within_500bp
leuB,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1131267,,1132359,,1,,,False,unique_to_genome1_or_no_match_within_500bp
leuD,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2378,,2981,,1,,,False,unique_to_genome1_or_no_match_within_500bp
lgt,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1009271,,1010108,,1,,,False,unique_to_genome1_or_no_match_within_500bp
low-complexity tail membrane protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1759654,,1760707,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
lptB,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1598560,,1599289,,1,,,False,unique_to_genome1_or_no_match_within_500bp
lpxC,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3435626,,3436574,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
lysostaphin resistance A-like protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2150609,,2152304,,1,,,False,unique_to_genome1_or_no_match_within_500bp
lysostaphin resistance A-like protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2849155,,2849737,,1,,,False,unique_to_genome1_or_no_match_within_500bp
magnesium chelatase subunit H,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,113233,,117250,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
mannose-1-phosphate guanylyltransferase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1525192,,1526266,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
matrixin family metalloprotease,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4109831,,4111433,,1,,,False,unique_to_genome1_or_no_match_within_500bp
menD,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,884411,,886148,,1,,,False,unique_to_genome1_or_no_match_within_500bp
metE,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,560023,,562273,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
metH,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2867542,,2871151,,1,,,False,unique_to_genome1_or_no_match_within_500bp
metal ABC transporter ATP-binding protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3100521,,3101271,,1,,,False,unique_to_genome1_or_no_match_within_500bp
metal ABC transporter permease,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3101334,,3102237,,1,,,False,unique_to_genome1_or_no_match_within_500bp
metal-dependent hydrolase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,277995,,278895,,1,,,False,unique_to_genome1_or_no_match_within_500bp
metallophosphoesterase,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3304716,,3305808,,1,,,False,unique_to_genome1_or_no_match_within_500bp
methyl-accepting chemotaxis protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3687182,,3689687,,1,,,False,unique_to_genome1_or_no_match_within_500bp
methyltransferase domain-containing protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,867264,,867972,,1,,,False,unique_to_genome1_or_no_match_within_500bp
methyltransferase domain-containing protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3010722,,3012441,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
mfd,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2704137,,2707653,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
minD,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,12859,,13669,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
mltG,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3129315,,3130413,,1,,,False,unique_to_genome1_or_no_match_within_500bp
moaA,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3051929,,3052922,,1,,,False,unique_to_genome1_or_no_match_within_500bp
molybdenum cofactor biosynthesis protein MoaE,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4123012,,4123507,,1,,,False,unique_to_genome1_or_no_match_within_500bp
molybdopterin oxidoreductase family protein,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1059263,,1061402,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
mreD,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,4119965,,4120538,,1,,,False,unique_to_genome1_or_no_match_within_500bp
mtnA,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2793630,,2794752,,1,,,False,unique_to_genome1_or_no_match_within_500bp
murB,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,731219,,732143,,1,,,False,unique_to_genome1_or_no_match_within_500bp
murC,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,729326,,730868,,1,,,False,unique_to_genome1_or_no_match_within_500bp
murD,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3557653,,3559024,,1,,,False,unique_to_genome1_or_no_match_within_500bp
murJ,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,2516608,,2518306,,1,,,False,unique_to_genome1_or_no_match_within_500bp
mutY,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3066821,,3067949,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
nadB,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,3709193,,3710894,,1,,,False,unique_to_genome1_or_no_match_within_500bp
nagA,standard_name,,Limnothrix_sp_HT2024_Bactopia,,CDS,,1406513,,1407725,,1,,,False,unique_to_genome1_or_no_match_within_500bp
