/home/mi/work/genome1.fna /home/mi/work/genome2.fna
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
4041069	4041972	2944480	2945383	904	904	99.56	4539749	4536413	0.02	0.02	CorrectedCP166615.1	FinalAssembly_Ba.1
4041590	4041736	113063	112916	147	148	95.27	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4041972	4053813	4187632	4175791	11842	11842	99.04	4539749	4536413	0.26	0.26	CorrectedCP166615.1	FinalAssembly_Ba.1
4053813	4114382	4175647	4115041	60570	60607	98.57	4539749	4536413	1.33	1.34	CorrectedCP166615.1	FinalAssembly_Ba.1
4071690	4071804	657548	657662	115	115	87.83	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4071695	4071804	1954334	1954443	110	110	93.64	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4071705	4071804	1155030	1154931	100	100	92.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4071708	4071807	3385534	3385633	100	100	91.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4095570	4095661	4206109	4206018	92	92	93.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4114381	4140682	4114927	4088623	26302	26305	98.57	4539749	4536413	0.58	0.58	CorrectedCP166615.1	FinalAssembly_Ba.1
4123392	4123484	3742645	3742738	93	94	91.49	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134214	4134352	4503774	4503911	139	138	94.96	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134215	4134352	4306803	4306662	138	142	90.14	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134220	4134354	2739331	2739465	135	135	96.30	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134221	4134354	2742305	2742168	134	138	92.75	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134221	4134299	3379435	3379357	79	79	94.94	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134221	4134352	3848694	3848559	132	136	93.38	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134310	211280	211196	85	85	94.12	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	298708	298578	127	131	90.08	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	659953	659824	127	130	93.13	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	1594159	1594289	127	131	90.84	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134299	2230445	2230372	74	74	95.95	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	2562102	2561972	127	131	90.84	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	2859678	2859548	127	131	91.60	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	3126795	3126665	127	131	90.84	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	3706183	3706057	127	127	96.06	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134310	3763815	3763731	85	85	94.12	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134226	4134352	3786279	3786409	127	131	93.13	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4134237	4134352	900012	899893	116	120	92.50	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4141794	4142122	4087523	4087195	329	329	87.54	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
4143481	4161690	4084403	4066218	18210	18186	98.48	4539749	4536413	0.40	0.40	CorrectedCP166615.1	FinalAssembly_Ba.1
4147791	4147933	1826649	1826502	143	148	88.51	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4147794	4147935	1903409	1903550	142	142	90.85	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4147802	4147932	1303059	1302928	131	132	90.91	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4158862	4159215	3742394	3742752	354	359	78.51	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
4158968	4159177	3722904	3723113	210	210	83.81	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4161691	4164782	4066121	4063030	3092	3092	99.26	4539749	4536413	0.07	0.07	CorrectedCP166615.1	FinalAssembly_Ba.1
4164781	4180376	4062887	4047292	15596	15596	99.03	4539749	4536413	0.34	0.34	CorrectedCP166615.1	FinalAssembly_Ba.1
4171294	4171453	869051	868893	160	159	92.50	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4171294	4171453	1454903	1455061	160	159	93.12	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4171294	4171453	2999970	2999812	160	159	96.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4171294	4171453	3180850	3180692	160	159	95.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4171302	4171449	1153201	1153054	148	148	95.27	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4171302	4171449	2724508	2724654	148	147	89.19	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4181690	4191007	4045885	4036567	9318	9319	98.76	4539749	4536413	0.21	0.21	CorrectedCP166615.1	FinalAssembly_Ba.1
4195413	4196080	4195313	4195980	668	668	96.11	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
4196558	4198587	4196031	4198060	2030	2030	95.47	4539749	4536413	0.04	0.04	CorrectedCP166615.1	FinalAssembly_Ba.1
4201660	4230649	4198230	4227209	28990	28980	99.03	4539749	4536413	0.64	0.64	CorrectedCP166615.1	FinalAssembly_Ba.1
4209445	4209526	4133787	4133868	82	82	96.34	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4230730	4241027	4233563	4243846	10298	10284	97.58	4539749	4536413	0.23	0.23	CorrectedCP166615.1	FinalAssembly_Ba.1
4236540	4236677	3117723	3117586	138	138	93.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4236542	4236670	176181	176053	129	129	96.90	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4236542	4236674	441728	441860	133	133	96.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4236542	4236674	649841	649709	133	133	96.99	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4236542	4236686	2698907	2699049	145	143	86.90	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4236542	4236678	3530286	3530150	137	137	94.89	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4236542	4236674	4442349	4442481	133	133	87.22	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4244440	4248600	4244308	4248468	4161	4161	98.82	4539749	4536413	0.09	0.09	CorrectedCP166615.1	FinalAssembly_Ba.1
4248595	4248730	4503778	4503913	136	136	94.85	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248596	4248728	298714	298578	133	137	91.97	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248596	4248728	2562108	2561972	133	137	92.70	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248596	4248728	2739331	2739463	133	133	93.98	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248596	4248730	4306798	4306660	135	139	92.09	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248597	4248730	1594154	1594291	134	138	93.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248597	4248675	3574065	3573987	79	79	94.94	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248597	4248730	3763820	3763688	134	133	87.41	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248598	4248675	1619412	1619489	78	78	94.87	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248686	211282	211196	87	87	94.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	659955	659824	129	132	92.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248675	2230447	2230372	76	76	96.05	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	2319740	2319608	129	133	91.73	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	2742302	2742170	129	133	92.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	2859680	2859548	129	133	89.47	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	3126797	3126665	129	133	93.23	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248675	3379432	3379357	76	76	96.05	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	3706185	3706057	129	129	98.45	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	3786277	3786409	129	133	90.98	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248730	3848691	3848557	131	135	91.85	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248600	4248728	4095052	4094924	129	129	97.67	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248613	4248728	900012	899893	116	120	91.67	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4248730	4255088	4248468	4254831	6359	6364	98.57	4539749	4536413	0.14	0.14	CorrectedCP166615.1	FinalAssembly_Ba.1
4255104	4261043	4254746	4260607	5940	5862	97.54	4539749	4536413	0.13	0.13	CorrectedCP166615.1	FinalAssembly_Ba.1
4260891	4261038	437912	437765	148	148	91.22	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4260892	4260996	110202	110099	105	104	91.43	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4260892	4261037	411064	410919	146	146	90.41	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4260892	4261037	1782305	1782450	146	146	90.41	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4261041	4273287	4260782	4273019	12247	12238	98.70	4539749	4536413	0.27	0.27	CorrectedCP166615.1	FinalAssembly_Ba.1
4273469	4273607	608934	609071	139	138	87.86	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4273469	4273561	4105798	4105890	93	93	92.47	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4273472	4273601	1303057	1302928	130	130	90.08	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4273727	4276034	4273698	4276005	2308	2308	99.31	4539749	4536413	0.05	0.05	CorrectedCP166615.1	FinalAssembly_Ba.1
4275979	4276101	894565	894443	123	123	91.87	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4275980	4276101	173020	173141	122	122	92.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4275980	4276094	1139665	1139779	115	115	93.04	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4275997	4276127	4276118	4276248	131	131	96.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4275998	4276099	829509	829407	102	103	93.20	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276117	4276302	1277831	1278016	186	186	98.92	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276119	4276301	2437711	2437893	183	183	93.44	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276120	4276304	4260789	4260604	185	186	96.77	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276124	4276302	803537	803359	179	179	92.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276124	4276305	4035044	4034863	182	182	96.70	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276125	4276303	149734	149556	179	179	92.78	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276127	4276301	1209993	1210167	175	175	94.29	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276127	4276301	1594156	1593982	175	175	92.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4276301	4306696	4276246	4306648	30396	30403	98.59	4539749	4536413	0.67	0.67	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303366	224479	224343	137	137	98.54	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303370	326321	326181	141	141	97.16	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303374	601393	601536	145	144	89.66	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303366	847674	847810	137	137	96.35	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303368	1246826	1246688	139	139	97.12	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303366	1836386	1836250	137	137	97.08	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303370	2899582	2899722	141	141	97.16	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303230	4303366	3959369	3959505	137	137	95.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303231	4303369	2107	2245	139	139	97.12	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303231	4303370	2960637	2960776	140	140	100.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303366	635278	635410	133	133	95.49	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303366	718462	718330	133	133	96.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303366	1397489	1397621	133	133	99.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303366	1797203	1797335	133	133	94.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303366	1917730	1917598	133	133	93.98	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303364	3073347	3073217	131	131	92.37	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303366	3870387	3870255	133	133	98.50	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303234	4303366	4362151	4362019	133	133	96.99	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4303301	4303369	2432491	2432423	69	69	100.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4306723	4329288	4306793	4329348	22566	22556	98.71	4539749	4536413	0.50	0.50	CorrectedCP166615.1	FinalAssembly_Ba.1
4309218	4309357	3104637	3104498	140	140	93.57	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309218	4309359	3379436	3379295	142	142	93.66	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309218	4309353	3574066	3573931	136	136	91.91	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309218	4309353	3669308	3669444	136	137	87.68	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309219	4309352	48316	48449	134	134	96.27	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309219	4309303	659958	659874	85	85	95.29	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309219	4309289	1017562	1017632	71	71	100.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309219	4309353	2474371	2474237	135	135	91.85	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309219	4309368	2562107	2561957	150	151	85.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309220	4309358	3126799	3126660	139	140	86.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309220	4309357	3423825	3423688	138	138	95.65	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309353	470577	470709	132	133	87.97	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309364	757671	757529	143	143	90.21	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309364	1690654	1690512	143	143	84.72	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309353	2230447	2230316	132	132	93.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309297	2739335	2739410	76	76	96.05	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309353	3139945	3140072	132	128	94.70	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309353	3233711	3233580	132	132	95.45	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309353	3431786	3431654	132	133	86.47	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309353	3508008	3507877	132	132	94.70	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309357	3763817	3763686	136	132	91.91	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309303	3786277	3786358	82	82	93.90	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309222	4309303	4306794	4306713	82	82	95.12	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4309227	4309353	2153416	2153543	127	128	87.60	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313180	4313321	4338316	4338457	142	142	90.14	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313185	4313326	470575	470715	142	141	89.44	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313185	4313276	1690656	1690565	92	92	96.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313185	4313321	3431788	3431652	137	137	93.43	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313187	4313319	990947	991079	133	133	93.98	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313187	4313319	3108866	3108734	133	133	93.98	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313187	4313319	3490847	3490715	133	133	90.23	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313187	4313318	3737477	3737346	132	132	93.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4313197	4313307	1597292	1597402	111	111	86.49	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4317205	4317348	3833695	3833552	144	144	89.58	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329281	4329464	1210175	1209991	184	185	95.68	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329288	4329462	149558	149732	175	175	92.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329288	4329461	803360	803533	174	174	95.98	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329288	4329461	1278015	1277842	174	174	94.83	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329288	4329462	1593982	1594156	175	175	91.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329288	4329462	2437893	2437719	175	175	93.14	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329288	4329466	4034867	4035045	179	179	92.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329288	4329462	4260607	4260782	175	176	92.05	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4329457	4344025	4329341	4343961	14569	14621	98.04	4539749	4536413	0.32	0.32	CorrectedCP166615.1	FinalAssembly_Ba.1
4338380	4338477	3786270	3786367	98	98	90.82	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338525	48315	48456	143	142	87.50	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338522	200409	200547	140	139	85.11	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338519	990943	991079	137	137	91.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338528	1690658	1690512	146	147	90.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338519	2562108	2561972	137	137	89.05	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338462	2739331	2739410	80	80	96.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338522	3233715	3233577	140	139	89.29	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338519	3490851	3490715	137	137	89.78	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338522	4306798	4306659	140	140	86.43	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338383	4338462	4503779	4503858	80	80	96.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338384	4338531	470574	470720	148	147	95.27	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338384	4338524	2153408	2153548	141	141	93.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338384	4338524	3669309	3669449	141	141	95.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338385	4338522	3431788	3431651	138	138	92.03	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338386	4338463	3508009	3507932	78	78	92.31	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338467	659955	659875	81	81	96.30	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338464	1170436	1170359	78	78	97.44	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338490	2610916	2611019	104	104	92.31	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338519	3108866	3108734	133	133	91.73	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338519	3126797	3126665	133	133	89.47	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338521	3139945	3140074	135	130	87.41	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338528	3737477	3737335	142	143	91.61	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338387	4338519	4309272	4309403	133	132	88.06	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4338389	4338519	2543772	2543902	131	131	95.42	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
4345109	4349178	4345033	4349102	4070	4070	94.50	4539749	4536413	0.09	0.09	CorrectedCP166615.1	FinalAssembly_Ba.1
4350388	4350776	4350294	4350679	389	386	81.28	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
4350909	4352911	4350780	4352781	2003	2002	99.25	4539749	4536413	0.04	0.04	CorrectedCP166615.1	FinalAssembly_Ba.1
4353811	4355977	4352786	4354952	2167	2167	98.71	4539749	4536413	0.05	0.05	CorrectedCP166615.1	FinalAssembly_Ba.1
